_id,usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,is_reply,is_retweet,user_id
3485,Avijit3k2,1.28E+18,"I know I am doing it. Although, our floor is yet to be sealed by @mybmc  since our next door neighbour is  tested   positive . Since Friday we have called R-South a number of times, and we were told the officials will come and seal it...but no one came until now.

We have - 1/n",https://twitter.com/Avijit3k2/status/1277232502852079617,0,1,1,6/28/2020 8:28,TRUE,FALSE,1047909697
4371,awakenedblondie,1.28E+18,"I know of someone this happened to as well!! 
If they are giving  positive  results to people who haven’t even taken the test, makes one wonder if the  positive   tested  are really  positive . My bet is they are negative!!",https://twitter.com/awakenedblondie/status/1277034180526739456,0,0,0,6/27/2020 19:20,TRUE,FALSE,8.82E+17
3671,AWireman407,1.28E+18,"All I hear from the reports from Governors turns out to be BS. A man wrecked his Harley here in KY, died as a result of injuries and  tested   positive  for covid. Governor Breshear said he died of covid. He's under investigation due to trumping up the numbers! Victims are 87-98..",https://twitter.com/AWireman407/status/1277183730088542208,0,0,0,6/28/2020 5:15,TRUE,FALSE,1.11E+18
4755,AWiseLatina,1.28E+18,"Lol...oh gawd. As long as he isn't in New Jersey because I think @GovMurphy  told him don't come over here, without a mask on... and you have been exposed to people who  tested   positive  and you haven't quarantined in 14 days! Lol  https:// twitter.com/Thelast_try/st atus/1276947094205497344   …",https://twitter.com/AWiseLatina/status/1276984148620709906,0,1,0,6/27/2020 16:02,TRUE,FALSE,57181256
2300,awkuarius,1.28E+18,"I’m sick. Getting  tested  for Covid tomorrow. Bro, I swear if I test  positive  after complying with everything. 
It’s not enough for just a few people to wear a mask!!",https://twitter.com/awkuarius/status/1277386691142201348,0,2,0,6/28/2020 18:41,FALSE,FALSE,1236793358
444,Awkward_puddle,1.28E+18,I was finally told someone's daughter has  tested   positive  for COVID-19 and we all had been exposed. I'm the only one besides upper management that knows. They were instructed NOT to tell us. What. The. Actual. Fuck.,https://twitter.com/Awkward_puddle/status/1277699668424736770,0,1,0,6/29/2020 15:25,FALSE,FALSE,550674114
1622,axlysz,1.28E+18,ive been waiting for 4 days to see if  i   tested   positive  or negative. i started feeling weird idk if it’s because i’ve been in my room way too long or i’m starting to get sick ,https://twitter.com/axlysz/status/1277508553616404486,0,0,0,6/29/2020 2:45,FALSE,FALSE,1949512980
274,Ayabonga_Bisha,1.28E+18,I just don't understand this Covid anymore. My mom  tested   positive  meanwhile my dad  tested  negative after a week my mom had been confirmed but these people slept together.,https://twitter.com/Ayabonga_Bisha/status/1277719415975489536,0,0,1,6/29/2020 16:43,TRUE,FALSE,1.23E+18
716,Ayanda_Lungstar,1.28E+18,Nna Im not   I'm on Isolation  tested   positive  for Corona.... So no data to watch online.,https://twitter.com/Ayanda_Lungstar/status/1277671758200537088,0,0,0,6/29/2020 13:34,TRUE,FALSE,428219483
3733,Ayanda28060431,1.28E+18,"Morning Blain, at the moment I don't have experience for this pandemic, coz I'm still not been  tested   positive , but I'm very much aware how to look after myself",https://twitter.com/Ayanda28060431/status/1277160257920421889,0,1,0,6/28/2020 3:41,TRUE,FALSE,1.24E+18
3233,AyasangaS,1.28E+18,"I’m a teacher and one of my colleagues  tested   positive  on Wednesday, the school was shut down and all the teachers went to get  tested . My concern is the learners!! They don’t have medical aids, they are sitting in their homes with their families and the could be infected!!",https://twitter.com/AyasangaS/status/1277269616763514883,0,3,1,6/28/2020 10:56,TRUE,FALSE,1.19E+18
1813,ayee_abby,1.28E+18,Yea that’s why I don’t want to do quick one. I’ve already  tested   positive  about 3 weeks ago I want to know if I’m good now.,https://twitter.com/ayee_abby/status/1277459441487679488,0,0,0,6/28/2020 23:30,TRUE,FALSE,345175122
1917,ayee_abby,1.28E+18,See I was gonna do that until I found out those weren’t really accurate. My friend  tested  negative the same day but 4 days later they called her and said she ended  positive,https://twitter.com/ayee_abby/status/1277443095509041152,0,0,0,6/28/2020 22:25,TRUE,FALSE,345175122
2292,AyeVeeGee,1.28E+18,"I know Mitch Albom wants to blame kids waiting in line & not the owners for refusing to enforce safety rules, but there’s no doubt that Harper’s is to blame for this. Their employee  got COVID after working 6.19 & 6.20. Remember, Harper’s knew two patrons  tested   positive  on 6.18  pic.twitter.com/DN1IaOiBUV",https://twitter.com/AyeVeeGee/status/1277387874762194952,6,54,3,6/28/2020 18:46,FALSE,FALSE,351137742
4283,AyeYoLeeNaa,1.28E+18,"Oh hell no!. I just found out my friend  tested   positive  today, she lives in Vegas but came out here to visit the beach.",https://twitter.com/AyeYoLeeNaa/status/1277048310134501376,0,0,1,6/27/2020 20:16,TRUE,FALSE,9.57E+17
1056,AyoItsJoeC,1.28E+18,My abuela  tested   positive  and I need all the prayers and optimism I can get y’all,https://twitter.com/AyoItsJoeC/status/1277633821429706754,9,127,6,6/29/2020 11:03,FALSE,FALSE,1855924796
3826,AyushJh83480697,1.28E+18,"sir pls postpone neet and jee 2020.
one of my uncle is in nagar nigam and he has been  tested   positive  for corona.
we are in quarintine, how am i supposed to give exam",https://twitter.com/AyushJh83480697/status/1277132250706894849,1,0,0,6/28/2020 1:50,TRUE,FALSE,1.22E+18
1673,ayyynaaomi,1.28E+18,"My dads job could close for a week as a worker  tested   positive .... but my job with two separate occasions of  positive  tests can’t close even for day .

His job makes moooore money in a day than mine does in a week but corporate just cares about money... I’m tired of this.",https://twitter.com/ayyynaaomi/status/1277492340983123968,0,2,1,6/29/2020 1:41,FALSE,FALSE,2751454412
3479,az170312,1.28E+18,ALERT::: Free COVID-19 Test Fraud! 17 people I personally know got  tested  at CVS & only the 3 that were  positive  got their test results back? They are not reporting all the negatives! #TulsaTrumpRally  #coronavirus  #Obamagate  ,https://twitter.com/az170312/status/1277233487624298498,0,1,1,6/28/2020 8:32,FALSE,FALSE,8.09E+17
2940,AzeeMabanga,1.28E+18,"The same way they would hide it if a child  tested   positive  too. I get why they hide it. There has been a lot of stigma around corona. Also, people who have been in direct contact with that teacher will be told to get  tested .",https://twitter.com/AzeeMabanga/status/1277303690261606401,0,0,0,6/28/2020 13:11,TRUE,FALSE,131572160
535,aznguy_exe,1.28E+18,last night i had a dream that  i   tested   positive  for covid-19 and @oshisaure  was the one who gave me the virus,https://twitter.com/aznguy_exe/status/1277689633892118528,1,16,7,6/29/2020 14:45,FALSE,FALSE,1.03E+18
934,b_bchuy,1.28E+18,I just got denied to get  tested  for COVID-19 even tho my mother  tested   positive .,https://twitter.com/b_bchuy/status/1277646573942575107,0,2,0,6/29/2020 11:54,FALSE,FALSE,7.10E+17
1337,B_Gustafson74,1.28E+18,"I've read the constitution a few times I know my rights. No where does it protect us from wearing a mask. 

Wear a mask people. 

My mother just  tested   positive  during a 6 week stay in hospital. 
They sent her home the day after testing the day before results. So yes I likely pos",https://twitter.com/B_Gustafson74/status/1277592619724476416,0,0,0,6/29/2020 8:19,TRUE,FALSE,1.27E+18
395,B_Kamerman,1.28E+18,BREAKING: I can confirm one Oregon State student-athlete recently  tested   positive  for COVID-19. It’s the second known case among #GoBeavs  athletes. The other happened in March.,https://twitter.com/B_Kamerman/status/1277704703367733248,2,4,0,6/29/2020 15:45,FALSE,FALSE,45527391
623,b_ong_i,1.28E+18,As I continue sitting because we just got notified that a teacher at my school  tested   positive   https:// twitter.com/b_ong_i/status /1277657262094462978   …,https://twitter.com/b_ong_i/status/1277681837603782659,0,1,1,6/29/2020 14:14,FALSE,FALSE,1.05E+18
545,b1gb00tyw1tch,1.28E+18,"I got  tested  for Bad Bitch with a Big Ass Disease, and it came back  positive 
   
   pic.twitter.com/YDDbZ523yt",https://twitter.com/b1gb00tyw1tch/status/1277688916489965579,0,7,1,6/29/2020 14:42,FALSE,FALSE,415274340
1581,b4ladrivn,1.28E+18,Yall I just found out that  I   tested   positive  for ugliness  pray for me  pic.twitter.com/nhhvX68AGz,https://twitter.com/b4ladrivn/status/1277520333914943488,0,0,0,6/29/2020 3:32,FALSE,FALSE,1.20E+18
962,Baba_Ka_Okuhle,1.28E+18,I’m so paranoid right now. 5 shops in the mall closed down cause their staff  tested   positive . ,https://twitter.com/Baba_Ka_Okuhle/status/1277643775909732353,0,0,11,6/29/2020 11:43,FALSE,FALSE,331569246
2808,babeydaddy,1.28E+18,This is someone I know in real life who’s roommate  tested   positive  for coronavirus. Let this sink in. This is how people justify things. This is why the spread of the virus isn’t lessening. It’s “all about me” until it’s too late.  pic.twitter.com/LN7X3k67ni,https://twitter.com/babeydaddy/status/1277320719488049152,1,7,1,6/28/2020 14:19,FALSE,FALSE,1.14E+18
55,babiemamii,1.28E+18,Unfortunately  I   tested   positive  yesterday for covid ,https://twitter.com/babiemamii/status/1277747080598036482,0,1,0,6/29/2020 18:33,TRUE,FALSE,3311540760
1775,BabitaJ75945836,1.28E+18,"# PostponeNEETandJEE 
Now I have a question for you @HRDMinistry  and @DrRPNishank  

What if I had been  tested   positive  for corona,should I able to join the exam or not??????
If not then you people(ministers) are the reason for the rise of suicide toll in India
@DrAnandMani2",https://twitter.com/BabitaJ75945836/status/1277468052968181761,9,3,0,6/29/2020 0:04,FALSE,FALSE,1.28E+18
510,babselliott1,1.28E+18,"I would take it ever!  The way they are faking tests to all be  positive  and if you died in a hospital from a car crash and you  tested   positive  for Covid, they chalked it up to Covid.",https://twitter.com/babselliott1/status/1277692324538126336,0,0,0,6/29/2020 14:56,TRUE,FALSE,1.05E+18
4737,BabyBlancoChris,1.28E+18,Oh shit no I didn’t. I’m not surprised though. My jobs a disaster and we know of at least 12 employees who have  tested   positive  in the past couple weeks and they haven’t changed anything. Even our occupancy is at 68% which I thought they were supposed to keep It 50 or below lol.,https://twitter.com/BabyBlancoChris/status/1276986683976638465,0,0,0,6/27/2020 16:12,TRUE,FALSE,206809569
3976,babyitsbri,1.28E+18,it’s true. My coworker  tested   positive  for COVID and all they did was hire a company to sanitize the store. We opened the very next day and I refused to go back,https://twitter.com/babyitsbri/status/1277096640655089666,0,1,0,6/27/2020 23:29,TRUE,FALSE,4380250644
2569,babyyscarrr,1.28E+18,i   tested   positive  for never being able to trust a guy ... it’s dtn4L,https://twitter.com/babyyscarrr/status/1277348065989533698,0,3,0,6/28/2020 16:08,FALSE,FALSE,1.24E+18
1285,Bachazile4,1.28E+18,"Am glad that they talk baout it and make fun of it..i was talking to another teacher who  tested   positive  she is saying "" Coronavirus is not going to kill me but depression is going to kill me""

Let kids be kids bathong!!!",https://twitter.com/Bachazile4/status/1277603153375121409,0,1,1,6/29/2020 9:01,TRUE,FALSE,1.20E+18
2558,backhanderer,1.28E+18,"look, I disagree with everyone who goes to a (crowded) pub atm BUT it is simply not the same as KNOWINGLY not go into quarantine after having been repeatedly exposed to people who have  tested   positive  and to continue travelling internationally and also going to crowded parties.",https://twitter.com/backhanderer/status/1277348829222834177,0,1,1,6/28/2020 16:11,TRUE,FALSE,8.80E+17
3406,BaddGirlLee_,1.28E+18,"‘  I   tested   positive  for the coronavirus, took another test 2 days later and then had to take 2 more. Where all 3 were negative. Total of 4 tests. I also have asthma   Just saying",https://twitter.com/BaddGirlLee_/status/1277245267230810113,1,3,0,6/28/2020 9:19,FALSE,FALSE,172899349
4999,BADDIEMFB,1.28E+18,"Crazy, I was in a house hold of a friend who  tested   positive , and my job informed me I had to leave for 14 days.. no pay, but better safe than sorry",https://twitter.com/BADDIEMFB/status/1276955871759740928,0,1,0,6/27/2020 14:09,TRUE,FALSE,1.03E+18
2616,Baessican,1.28E+18,I   tested   positive  for Covid and this shit literally feels like you’re dying.,https://twitter.com/Baessican/status/1277342879736832000,0,2,10,6/28/2020 15:47,FALSE,FALSE,569298071
4919,baileyflores_,1.28E+18,i really like how  I   tested   positive  for covid & my manager got mad that I told everyone I had been working with like sir??? r u okay??? :),https://twitter.com/baileyflores_/status/1276965578981310464,0,46,1,6/27/2020 14:48,FALSE,FALSE,558875968
441,bakoff333,1.28E+18,"At this point, I refuse to get  tested  

If someone goes to one testing station, tests  positive  and goes to other stations, do they keep adding it to the count?

TX admits they’re including  positive  antibody tests with  positive  Covid19 results

This is a scam @realDonaldTrump",https://twitter.com/bakoff333/status/1277699851023724545,48,60,7,6/29/2020 15:25,FALSE,FALSE,1235200052
3089,BaKopetski,1.28E+18,"I do find it a little funny that, just like Trump's rally, I see a lot of empty rows. Good. My mom unfortunately is in the choir. She gave me 4 names this past week of church members who had  tested   positive  for covid.",https://twitter.com/BaKopetski/status/1277285182156963843,0,16,1,6/28/2020 11:58,TRUE,FALSE,49220942
